run_id,scenario_id,group_id,kind,root_cause_set,n_root_causes,fault_type_set,fault_Sequence_Recommender,fault_User_Behavior_Analyzer,fault_Product_Analyzer,fault_Recommendation_Synthesizer,window_start,window_end,trace_id,e2e_latency_ms,http_status,http_success,span_Sequence_Recommender_duration_ms,span_Sequence_Recommender_duration_corrected_ms,span_Sequence_Recommender_subllm_overhead_ms,span_Sequence_Recommender_status,span_Sequence_Recommender_child_httpx_count,span_Sequence_Recommender_child_sasrec_requests_count,span_Sequence_Recommender_child_max_duration_ms,span_Sequence_Recommender_present,span_User_Behavior_Analyzer_duration_ms,span_User_Behavior_Analyzer_duration_corrected_ms,span_User_Behavior_Analyzer_subllm_overhead_ms,span_User_Behavior_Analyzer_status,span_User_Behavior_Analyzer_child_httpx_count,span_User_Behavior_Analyzer_child_sasrec_requests_count,span_User_Behavior_Analyzer_child_max_duration_ms,span_User_Behavior_Analyzer_present,span_Product_Analyzer_duration_ms,span_Product_Analyzer_duration_corrected_ms,span_Product_Analyzer_subllm_overhead_ms,span_Product_Analyzer_status,span_Product_Analyzer_child_httpx_count,span_Product_Analyzer_child_sasrec_requests_count,span_Product_Analyzer_child_max_duration_ms,span_Product_Analyzer_present,span_Recommendation_Synthesizer_duration_ms,span_Recommendation_Synthesizer_duration_corrected_ms,span_Recommendation_Synthesizer_subllm_overhead_ms,span_Recommendation_Synthesizer_status,span_Recommendation_Synthesizer_child_httpx_count,span_Recommendation_Synthesizer_child_sasrec_requests_count,span_Recommendation_Synthesizer_child_max_duration_ms,span_Recommendation_Synthesizer_present,total_span_count,error_span_count,recommendation_confidence,recommended_product_is_unknown,degrade_message_present,garbage_message_present,conv_Sequence_Recommender_text_len,conv_User_Behavior_Analyzer_text_len,conv_Product_Analyzer_text_len,conv_Recommendation_Synthesizer_text_len,host_cpu_pct,host_mem_pct,span_count_matched,wallclock_sanity_ok,note,injected,ledger_status,format_subtype,divergent_needle,divergent_needle_present,response_asin,response_asin_is_sentinel,toolcall_asin_is_sentinel,contract_first_failed_check,contract_expected_check,contract_check_matches_expected,context_drift_dropped_agent,context_drift_dropped_chars,context_drift_outcome,carrier_seq_id,non_target_injected,isolation_ok,conversation_captured,collect_backend,host_metric_source,k8s_pod_name,k8s_pod_restarts
ctxdrift_synth_from_prod__r1,ctxdrift_synth_from_prod,ctxdrift_synth_from_prod,context_drift,Recommendation_Synthesizer,1,context_drift,none,none,none,context_drift,2026-07-27T14:21:16.565577+00:00,2026-07-27T14:22:07.035077+00:00,3c1ba0948823a3ffc3e119c9843809e2,50469.5,200,1,10625.82,10625.82,0.0,UNSET,2,1,330.47,1,15054.13,15054.13,0.0,UNSET,2,0,229.64,1,21292.52,21292.52,0.0,UNSET,3,0,289.6,1,3481.09,3481.09,0.0,UNSET,1,0,554.21,1,97,0,0.92,0,0,0,1562,2337,3828,337,0.58,54.15,1,1,,1,injected,,,,B00E6GRHBO,,,,,,Product_Analyzer,3828,,0,,1,1,k8s,prom_container,rec-agent-6cd99d9688-vgfjw,0
ctxdrift_synth_from_prod__r2,ctxdrift_synth_from_prod,ctxdrift_synth_from_prod,context_drift,Recommendation_Synthesizer,1,context_drift,none,none,none,context_drift,2026-07-27T14:22:09.832698+00:00,2026-07-27T14:22:55.573727+00:00,15268dcff43c69e0718a7028522e18f7,45741.03,200,1,8366.61,8366.61,0.0,UNSET,2,1,401.14,1,10636.32,10636.32,0.0,UNSET,2,0,190.01,1,22340.9,22340.9,0.0,UNSET,3,0,292.71,1,4380.04,4380.04,0.0,UNSET,1,0,476.16,1,97,0,0.92,0,0,0,1463,1728,4071,505,0.85,54.23,1,1,,1,injected,,,,B00EL94Z4I,,,,,,Product_Analyzer,4071,,1,,1,1,k8s,prom_container,rec-agent-6cd99d9688-vgfjw,0
ctxdrift_synth_from_prod__r3,ctxdrift_synth_from_prod,ctxdrift_synth_from_prod,context_drift,Recommendation_Synthesizer,1,context_drift,none,none,none,context_drift,2026-07-27T14:22:58.334711+00:00,2026-07-27T14:23:42.742245+00:00,96e45e3b90ab8c712ac1c0eee6e67dd8,44407.53,200,1,9009.08,9009.08,0.0,UNSET,2,1,329.36,1,15547.47,15547.47,0.0,UNSET,2,0,191.55,1,16186.98,16186.98,0.0,UNSET,2,0,280.51,1,3625.28,3625.28,0.0,UNSET,1,0,525.43,1,87,0,0.92,0,0,0,1296,2442,3028,370,0.75,54.32,1,1,,1,injected,,,,B0791TX5P5,,,,,,Product_Analyzer,3028,,2,,1,1,k8s,prom_container,rec-agent-6cd99d9688-vgfjw,0
ctxdrift_synth_from_prod__r4,ctxdrift_synth_from_prod,ctxdrift_synth_from_prod,context_drift,Recommendation_Synthesizer,1,context_drift,none,none,none,context_drift,2026-07-27T14:23:45.496225+00:00,2026-07-27T14:24:31.448657+00:00,795a63bfdbcafd89bc0715a887424cc7,45951.91,200,1,9044.73,9044.73,0.0,UNSET,2,1,326.59,1,14233.53,14233.53,0.0,UNSET,2,0,183.52,1,19122.98,19122.98,0.0,UNSET,3,0,271.57,1,3521.39,3521.39,0.0,UNSET,1,0,511.72,1,97,0,0.92,0,0,0,1489,2409,3176,376,0.55,54.33,1,1,,1,injected,,,,B00IVPU786,,,,,,Product_Analyzer,3176,,3,,1,1,k8s,prom_container,rec-agent-6cd99d9688-vgfjw,0
ctxdrift_synth_from_prod__r5,ctxdrift_synth_from_prod,ctxdrift_synth_from_prod,context_drift,Recommendation_Synthesizer,1,context_drift,none,none,none,context_drift,2026-07-27T14:24:34.239363+00:00,2026-07-27T14:25:22.066135+00:00,9ded1530ab910e60ab2d3f9dc19c9b11,47826.25,200,1,10975.72,10975.72,0.0,UNSET,2,1,460.29,1,19249.02,19249.02,0.0,UNSET,2,0,191.14,1,13930.21,13930.21,0.0,UNSET,3,0,286.27,1,3632.4,3632.4,0.0,UNSET,1,0,492.12,1,97,0,0.95,0,0,0,1790,4119,4119,410,0.49,54.54,1,1,,1,injected,,,,B00IVPU786,,,,,,Product_Analyzer,4119,,4,,1,1,k8s,prom_container,rec-agent-6cd99d9688-vgfjw,0
ctxdrift_synth_from_prod__r6,ctxdrift_synth_from_prod,ctxdrift_synth_from_prod,context_drift,Recommendation_Synthesizer,1,context_drift,none,none,none,context_drift,2026-07-27T14:25:24.886416+00:00,2026-07-27T14:25:59.689369+00:00,6a7db6109ff4ab1bb6a5c7a7cf56cc2e,34802.95,200,1,8785.38,8785.38,0.0,UNSET,2,1,303.32,1,14329.8,14329.8,0.0,UNSET,2,0,290.92,1,7698.0,7698.0,0.0,UNSET,1,0,190.25,1,3973.55,3973.55,0.0,UNSET,1,0,480.66,1,77,0,0.85,0,0,0,1343,2325,2325,425,0.81,54.65,1,1,,1,injected,,,,B01MR9KG7N,,,,,,Product_Analyzer,2325,,5,,1,1,k8s,prom_container,rec-agent-6cd99d9688-vgfjw,0
ctxdrift_synth_from_prod__r7,ctxdrift_synth_from_prod,ctxdrift_synth_from_prod,context_drift,Recommendation_Synthesizer,1,context_drift,none,none,none,context_drift,2026-07-27T14:26:02.500693+00:00,2026-07-27T14:26:47.437195+00:00,076873f8f0cf9c54982c02b0c9542492,44936.5,200,1,9350.66,9350.66,0.0,UNSET,2,1,544.53,1,18367.67,18367.67,0.0,UNSET,2,0,164.8,1,13702.0,13702.0,0.0,UNSET,1,0,221.39,1,3494.65,3494.65,0.0,UNSET,1,0,400.36,1,77,0,0.92,0,0,0,1328,3071,3641,374,0.8,54.61,1,1,,1,injected,,,,B004AZ38Z0,,,,,,Product_Analyzer,3641,,6,,1,1,k8s,prom_container,rec-agent-6cd99d9688-vgfjw,0
ctxdrift_synth_from_prod__r8,ctxdrift_synth_from_prod,ctxdrift_synth_from_prod,context_drift,Recommendation_Synthesizer,1,context_drift,none,none,none,context_drift,2026-07-27T14:26:50.242051+00:00,2026-07-27T14:27:26.319754+00:00,96018c08d94d48d8306e0de9efe02392,36077.7,200,1,8684.14,8684.14,0.0,UNSET,2,1,498.66,1,14660.18,14660.18,0.0,UNSET,2,0,212.64,1,9270.51,9270.51,0.0,UNSET,2,0,410.78,1,3423.18,3423.18,0.0,UNSET,1,0,380.73,1,87,0,0.92,0,0,0,1211,2596,2553,375,0.79,54.7,1,1,,1,injected,,,,B00CX5P8FC,,,,,,Product_Analyzer,2553,,7,,1,1,k8s,prom_container,rec-agent-6cd99d9688-vgfjw,0
ctxdrift_synth_from_prod__r9,ctxdrift_synth_from_prod,ctxdrift_synth_from_prod,context_drift,Recommendation_Synthesizer,1,context_drift,none,none,none,context_drift,2026-07-27T14:27:29.121286+00:00,2026-07-27T14:28:06.755086+00:00,5f696243fc526d0ad09c1e89b9194429,37633.8,200,1,8962.08,8962.08,0.0,UNSET,2,1,348.91,1,14724.73,14724.73,0.0,UNSET,2,0,190.37,1,10160.55,10160.55,0.0,UNSET,2,0,309.5,1,3768.71,3768.71,0.0,UNSET,1,0,594.96,1,87,0,0.92,0,0,0,1512,2666,2681,446,0.91,54.82,1,1,,1,injected,,,,B00EL94Z4I,,,,,,Product_Analyzer,2681,,8,,1,1,k8s,prom_container,rec-agent-6cd99d9688-vgfjw,0
ctxdrift_synth_from_prod__r10,ctxdrift_synth_from_prod,ctxdrift_synth_from_prod,context_drift,Recommendation_Synthesizer,1,context_drift,none,none,none,context_drift,2026-07-27T14:28:09.570948+00:00,2026-07-27T14:28:59.768160+00:00,17b8268c17025300c4e08ca264223032,50197.21,200,1,9068.59,9068.59,0.0,UNSET,2,1,296.09,1,15241.83,15241.83,0.0,UNSET,2,0,275.98,1,21915.19,21915.19,0.0,UNSET,3,0,292.3,1,3943.85,3943.85,0.0,UNSET,1,0,526.28,1,97,0,0.85,0,0,0,1424,2606,4602,416,0.57,36.27,1,1,,1,injected,,,,B0791TX5P5,,,,,,Product_Analyzer,4602,,9,,1,1,k8s,prom_container,rec-agent-6cd99d9688-vgfjw,0
ctxdrift_synth_from_prod__r11,ctxdrift_synth_from_prod,ctxdrift_synth_from_prod,context_drift,Recommendation_Synthesizer,1,context_drift,none,none,none,context_drift,2026-07-27T14:29:02.609063+00:00,2026-07-27T14:29:51.661561+00:00,4122bee9106f550000e2236ccb0d9a78,49051.98,200,1,11109.39,11109.39,0.0,UNSET,2,2,292.36,1,15367.45,15367.45,0.0,UNSET,2,0,347.12,1,18686.03,18686.03,0.0,UNSET,2,0,244.81,1,3859.01,3859.01,0.0,UNSET,1,0,534.3,1,89,0,0.92,0,0,0,1648,2395,3852,414,0.75,36.41,1,1,,1,injected,,,,B00NJTO4CY,,,,,,Product_Analyzer,3852,,10,,1,1,k8s,prom_container,rec-agent-6cd99d9688-vgfjw,0
ctxdrift_synth_from_prod__r12,ctxdrift_synth_from_prod,ctxdrift_synth_from_prod,context_drift,Recommendation_Synthesizer,1,context_drift,none,none,none,context_drift,2026-07-27T14:29:54.483381+00:00,2026-07-27T14:30:49.783526+00:00,262178a7aacf2a70730a9606c8c1e530,55300.15,200,1,9309.85,9309.85,0.0,UNSET,2,1,479.58,1,15145.83,15145.83,0.0,UNSET,2,0,190.94,1,26535.58,26535.58,0.0,UNSET,3,0,191.09,1,4273.01,4273.01,0.0,UNSET,1,0,401.94,1,97,0,0.92,0,0,0,1290,2253,5127,484,0.52,36.27,1,1,,1,injected,,,,B00AJHDZSI,,,,,,Product_Analyzer,5127,,11,,1,1,k8s,prom_container,rec-agent-6cd99d9688-vgfjw,0
wrongpick_Recommendation_Synthesizer__r1,wrongpick_Recommendation_Synthesizer,wrongpick_Recommendation_Synthesizer,wrong_item_pick,Recommendation_Synthesizer,1,wrong_item_pick,none,none,none,wrong_item_pick,2026-07-27T14:32:29.567544+00:00,2026-07-27T14:33:10.894566+00:00,bcb7722a43de995e866ae404bf9b6135,41327.02,200,1,8951.37,8951.37,0.0,UNSET,2,1,193.9,1,15630.78,15630.78,0.0,UNSET,2,0,288.78,1,12436.13,12436.13,0.0,UNSET,2,0,217.33,1,4275.52,4275.52,0.0,UNSET,1,0,787.22,1,87,0,0.92,0,0,0,1179,2564,2863,447,0.72,55.64,1,1,,1,injected,,,,B00EKWZK5E,1,1,,,,,,,0,,1,1,k8s,prom_container,rec-agent-5f6c8977c4-x24zb,0
wrongpick_Recommendation_Synthesizer__r2,wrongpick_Recommendation_Synthesizer,wrongpick_Recommendation_Synthesizer,wrong_item_pick,Recommendation_Synthesizer,1,wrong_item_pick,none,none,none,wrong_item_pick,2026-07-27T14:33:13.628874+00:00,2026-07-27T14:34:05.166696+00:00,1c9eb7a8e85b9669adeaa97863f1519b,51537.82,200,1,9282.78,9282.78,0.0,UNSET,2,1,457.04,1,15569.88,15569.88,0.0,UNSET,2,0,229.36,1,22894.97,22894.97,0.0,UNSET,3,0,308.81,1,3752.01,3752.01,0.0,UNSET,1,0,463.58,1,97,0,0.92,0,0,0,1558,2542,4146,410,0.72,55.71,1,1,,1,injected,,,,B00EKWZK5E,1,1,,,,,,,1,,1,1,k8s,prom_container,rec-agent-5f6c8977c4-x24zb,0
wrongpick_Recommendation_Synthesizer__r3,wrongpick_Recommendation_Synthesizer,wrongpick_Recommendation_Synthesizer,wrong_item_pick,Recommendation_Synthesizer,1,wrong_item_pick,none,none,none,wrong_item_pick,2026-07-27T14:34:07.919288+00:00,2026-07-27T14:34:52.702592+00:00,7c25b7076f1c206522df428f2f40b7ec,44782.77,200,1,8801.14,8801.14,0.0,UNSET,2,1,285.13,1,10949.75,10949.75,0.0,UNSET,2,0,296.71,1,20404.64,20404.64,0.0,UNSET,3,0,290.92,1,4598.78,4598.78,0.0,UNSET,1,0,540.69,1,97,0,0.72,0,0,0,1358,1388,3163,497,0.8,55.84,1,1,,1,injected,,,,B00EKWZK5E,1,1,,,,,,,2,,1,1,k8s,prom_container,rec-agent-5f6c8977c4-x24zb,0
wrongpick_Recommendation_Synthesizer__r4,wrongpick_Recommendation_Synthesizer,wrongpick_Recommendation_Synthesizer,wrong_item_pick,Recommendation_Synthesizer,1,wrong_item_pick,none,none,none,wrong_item_pick,2026-07-27T14:34:55.460569+00:00,2026-07-27T14:35:33.646824+00:00,588272d6dec28f3ee31c982fda45861f,38186.26,200,1,8147.86,8147.86,0.0,UNSET,2,1,348.89,1,11164.56,11164.56,0.0,UNSET,2,0,403.14,1,15364.32,15364.32,0.0,UNSET,2,0,288.6,1,3470.63,3470.63,0.0,UNSET,1,0,483.32,1,87,0,0.95,0,0,0,1099,1619,2799,356,0.8,55.88,1,1,,1,injected,,,,B00EKWZK5E,1,1,,,,,,,3,,1,1,k8s,prom_container,rec-agent-5f6c8977c4-x24zb,0
wrongpick_Recommendation_Synthesizer__r5,wrongpick_Recommendation_Synthesizer,wrongpick_Recommendation_Synthesizer,wrong_item_pick,Recommendation_Synthesizer,1,wrong_item_pick,none,none,none,wrong_item_pick,2026-07-27T14:35:36.417202+00:00,2026-07-27T14:36:22.591482+00:00,c2fc21acd56bbe47049fbc75ef9335da,46174.28,200,1,9381.84,9381.84,0.0,UNSET,2,1,356.34,1,19119.07,19119.07,0.0,UNSET,2,0,291.79,1,13648.42,13648.42,0.0,UNSET,3,0,389.05,1,3988.63,3988.63,0.0,UNSET,1,0,489.91,1,97,0,0.95,0,0,0,1490,3582,3582,492,0.82,56.03,1,1,,1,injected,,,,B00EKWZK5E,1,1,,,,,,,4,,1,1,k8s,prom_container,rec-agent-5f6c8977c4-x24zb,0
wrongpick_Recommendation_Synthesizer__r6,wrongpick_Recommendation_Synthesizer,wrongpick_Recommendation_Synthesizer,wrong_item_pick,Recommendation_Synthesizer,1,wrong_item_pick,none,none,none,wrong_item_pick,2026-07-27T14:36:25.378280+00:00,2026-07-27T14:37:06.316004+00:00,1d5f235ae2eaa7c77142b7f5a8d015b3,40937.19,200,1,9065.27,9065.27,0.0,UNSET,2,1,449.72,1,15460.95,15460.95,0.0,UNSET,2,0,387.17,1,11779.02,11779.02,0.0,UNSET,3,0,629.91,1,4597.18,4597.18,0.0,UNSET,1,0,590.0,1,97,0,0.92,0,0,0,1608,2755,2760,524,0.85,56.15,1,1,,1,injected,,,,B00EKWZK5E,1,1,,,,,,,5,,1,1,k8s,prom_container,rec-agent-5f6c8977c4-x24zb,0
wrongpick_Recommendation_Synthesizer__r7,wrongpick_Recommendation_Synthesizer,wrongpick_Recommendation_Synthesizer,wrong_item_pick,Recommendation_Synthesizer,1,wrong_item_pick,none,none,none,wrong_item_pick,2026-07-27T14:37:09.123928+00:00,2026-07-27T14:37:54.951591+00:00,d5fd14bc6fa8c1caea74efc3828712bc,45827.66,200,1,10171.65,10171.65,0.0,UNSET,3,2,374.94,1,15660.12,15660.12,0.0,UNSET,2,0,281.05,1,15613.49,15613.49,0.0,UNSET,3,0,189.8,1,4346.47,4346.47,0.0,UNSET,1,0,650.26,1,108,0,0.92,0,0,0,1311,2445,2421,404,0.87,36.49,1,1,,1,injected,,,,B00EKWZK5E,1,1,,,,,,,6,,1,1,k8s,prom_container,rec-agent-5f6c8977c4-x24zb,0
wrongpick_Recommendation_Synthesizer__r8,wrongpick_Recommendation_Synthesizer,wrongpick_Recommendation_Synthesizer,wrong_item_pick,Recommendation_Synthesizer,1,wrong_item_pick,none,none,none,wrong_item_pick,2026-07-27T14:37:57.763846+00:00,2026-07-27T14:38:49.550597+00:00,ea4b280d32a85cade0751e22fcbef3a1,51786.22,200,1,8933.27,8933.27,0.0,UNSET,2,1,422.94,1,17611.4,17611.4,0.0,UNSET,2,0,293.46,1,22118.9,22118.9,0.0,UNSET,3,0,291.8,1,3085.54,3085.54,0.0,UNSET,1,0,597.29,1,97,0,0.92,0,0,0,1340,3075,5609,363,0.69,36.17,1,1,,1,injected,,,,B00EKWZK5E,1,1,,,,,,,7,,1,1,k8s,prom_container,rec-agent-5f6c8977c4-x24zb,0
wrongpick_Recommendation_Synthesizer__r9,wrongpick_Recommendation_Synthesizer,wrongpick_Recommendation_Synthesizer,wrong_item_pick,Recommendation_Synthesizer,1,wrong_item_pick,none,none,none,wrong_item_pick,2026-07-27T14:38:52.375633+00:00,2026-07-27T14:39:37.866920+00:00,959a222828b0b4c921ecde79641c7203,45491.29,200,1,10152.2,10152.2,0.0,UNSET,3,2,409.11,1,13206.61,13206.61,0.0,UNSET,2,0,239.99,1,18745.87,18745.87,0.0,UNSET,2,0,210.97,1,3370.33,3370.33,0.0,UNSET,1,0,590.91,1,98,0,0.92,0,0,0,1459,2452,3701,350,0.83,36.26,1,1,,1,injected,,,,B00EKWZK5E,1,1,,,,,,,8,,1,1,k8s,prom_container,rec-agent-5f6c8977c4-x24zb,0
wrongpick_Recommendation_Synthesizer__r10,wrongpick_Recommendation_Synthesizer,wrongpick_Recommendation_Synthesizer,wrong_item_pick,Recommendation_Synthesizer,1,wrong_item_pick,none,none,none,wrong_item_pick,2026-07-27T14:39:40.680852+00:00,2026-07-27T14:40:23.329626+00:00,44b5dcde1cb692a6ec9abfb76d284e75,42648.24,200,1,10150.34,10150.34,0.0,UNSET,2,1,539.35,1,14987.67,14987.67,0.0,UNSET,2,0,307.8,1,13916.46,13916.46,0.0,UNSET,2,0,280.3,1,3578.19,3578.19,0.0,UNSET,1,0,496.95,1,87,0,0.92,0,0,0,1405,2605,2915,380,0.77,36.41,1,1,,1,injected,,,,B00EKWZK5E,1,1,,,,,,,9,,1,1,k8s,prom_container,rec-agent-5f6c8977c4-x24zb,0
wrongpick_Recommendation_Synthesizer__r11,wrongpick_Recommendation_Synthesizer,wrongpick_Recommendation_Synthesizer,wrong_item_pick,Recommendation_Synthesizer,1,wrong_item_pick,none,none,none,wrong_item_pick,2026-07-27T14:40:26.163825+00:00,2026-07-27T14:41:10.229216+00:00,0a05d036278d3a08cf756c00261472e5,44065.39,200,1,8911.23,8911.23,0.0,UNSET,2,1,279.41,1,13619.91,13619.91,0.0,UNSET,2,0,272.03,1,17916.65,17916.65,0.0,UNSET,2,0,700.02,1,3579.13,3579.13,0.0,UNSET,1,0,496.07,1,87,0,0.95,0,0,0,1245,2305,3204,428,0.8,36.37,1,1,,1,injected,,,,B00EKWZK5E,1,1,,,,,,,10,,1,1,k8s,prom_container,rec-agent-5f6c8977c4-x24zb,0
wrongpick_Recommendation_Synthesizer__r12,wrongpick_Recommendation_Synthesizer,wrongpick_Recommendation_Synthesizer,wrong_item_pick,Recommendation_Synthesizer,1,wrong_item_pick,none,none,none,wrong_item_pick,2026-07-27T14:41:13.053337+00:00,2026-07-27T14:41:49.549782+00:00,d90f27a6cc9020d3880cc3d44e335a80,36496.45,200,1,8818.73,8818.73,0.0,UNSET,2,1,419.85,1,14533.02,14533.02,0.0,UNSET,2,0,295.22,1,9749.55,9749.55,0.0,UNSET,2,0,302.25,1,3363.46,3363.46,0.0,UNSET,1,0,484.38,1,87,0,0.92,0,0,0,1395,2442,2485,425,0.72,36.46,1,1,,1,injected,,,,B00EKWZK5E,1,1,,,,,,,11,,1,1,k8s,prom_container,rec-agent-5f6c8977c4-x24zb,0
format_Recommendation_Synthesizer__r1,format_Recommendation_Synthesizer,format_Recommendation_Synthesizer,format_violation,Recommendation_Synthesizer,1,format_violation,none,none,none,format_violation,2026-07-27T14:43:19.747890+00:00,2026-07-27T14:44:09.531528+00:00,d99803f100b886a03c9b527803a53d3d,49783.1,200,1,9510.83,9510.83,0.0,UNSET,2,1,282.26,1,15359.04,15359.04,0.0,UNSET,2,0,292.57,1,21400.28,21400.28,0.0,UNSET,2,0,378.62,1,3479.07,3479.07,0.0,UNSET,1,0,394.83,1,87,0,0.5,0,0,0,1326,2415,3516,339,0.64,53.82,1,1,,1,injected,missing_field,,,B00E6GRHBO,,,required_fields,required_fields,1,,,,0,,1,1,k8s,prom_container,rec-agent-55486b5cc-kf8rt,0
format_Recommendation_Synthesizer__r2,format_Recommendation_Synthesizer,format_Recommendation_Synthesizer,format_violation,Recommendation_Synthesizer,1,format_violation,none,none,none,format_violation,2026-07-27T14:45:36.093830+00:00,2026-07-27T14:46:07.607624+00:00,3133f13ef6423e4678a45dc6e9d95cc0,31513.79,200,1,7827.1,7827.1,0.0,UNSET,2,1,179.55,1,11267.62,11267.62,0.0,UNSET,2,0,188.98,1,8593.67,8593.67,0.0,UNSET,2,0,189.55,1,3795.92,3795.92,0.0,UNSET,1,0,430.86,1,87,0,0.5,0,0,0,1165,1943,2198,441,0.72,35.05,1,1,,1,injected,type_violation,,,B00EL94Z4I,,,field_types,field_types,1,,,,1,,1,1,k8s,prom_container,rec-agent-58d9c4758-4l5zq,0
format_Recommendation_Synthesizer__r3,format_Recommendation_Synthesizer,format_Recommendation_Synthesizer,format_violation,Recommendation_Synthesizer,1,format_violation,none,none,none,format_violation,2026-07-27T14:47:40.203465+00:00,2026-07-27T14:48:27.476370+00:00,7d350041c1fcd958139d05df4a7252ab,47272.9,200,1,8847.3,8847.3,0.0,UNSET,2,1,234.5,1,15066.01,15066.01,0.0,UNSET,2,0,288.76,1,18633.45,18633.45,0.0,UNSET,2,0,291.98,1,4694.89,4694.89,0.0,UNSET,1,0,484.77,1,87,0,0.85,0,0,0,1486,2270,3672,521,0.36,35.07,1,1,,1,injected,empty_required,,,,,,field_types,field_types,1,,,,2,,1,1,k8s,prom_container,rec-agent-6d74585bfd-snrh8,0
format_Recommendation_Synthesizer__r4,format_Recommendation_Synthesizer,format_Recommendation_Synthesizer,format_violation,Recommendation_Synthesizer,1,format_violation,none,none,none,format_violation,2026-07-27T14:49:59.470588+00:00,2026-07-27T14:50:38.138915+00:00,1b474d18a62ee839bd3a14ea67a323fb,38667.8,200,1,9576.15,9576.15,0.0,UNSET,2,1,278.98,1,14540.3,14540.3,0.0,UNSET,2,0,292.96,1,10716.01,10716.01,0.0,UNSET,3,0,388.24,1,3819.62,3819.62,0.0,UNSET,1,0,429.62,1,97,0,0.92,0,0,0,1503,2405,2394,424,0.71,35.02,1,1,,1,injected,malformed_json,,,B00IVPU786,,,json_parsable,json_parsable,1,,,,3,,1,1,k8s,prom_container,rec-agent-7999b6f4cc-9fvdk,0
format_Recommendation_Synthesizer__r5,format_Recommendation_Synthesizer,format_Recommendation_Synthesizer,format_violation,Recommendation_Synthesizer,1,format_violation,none,none,none,format_violation,2026-07-27T14:52:01.483818+00:00,2026-07-27T14:52:41.536707+00:00,df2288ca925fb9b6b330269b40db4a2a,40052.3,200,1,10210.97,10210.97,0.0,UNSET,3,2,277.04,1,16998.73,16998.73,0.0,UNSET,2,0,278.86,1,9225.51,9225.51,0.0,UNSET,1,0,188.65,1,3564.5,3564.5,0.0,UNSET,1,0,544.23,1,88,0,0.5,0,0,0,1407,2833,2831,392,0.91,35.06,1,1,,1,injected,missing_field,,,B00IVPU786,,,required_fields,required_fields,1,,,,4,,1,1,k8s,prom_container,rec-agent-55486b5cc-vktr9,0
format_Recommendation_Synthesizer__r6,format_Recommendation_Synthesizer,format_Recommendation_Synthesizer,format_violation,Recommendation_Synthesizer,1,format_violation,none,none,none,format_violation,2026-07-27T14:54:11.684198+00:00,2026-07-27T14:55:00.794876+00:00,d9d7fe768ec8efe40225e1292297583f,49110.15,200,1,8427.29,8427.29,0.0,UNSET,2,1,280.81,1,16761.93,16761.93,0.0,UNSET,2,0,192.57,1,19521.71,19521.71,0.0,UNSET,1,0,178.75,1,4364.14,4364.14,0.0,UNSET,1,0,563.11,1,77,0,0.5,0,0,0,1253,2559,3607,443,0.54,54.4,1,1,,1,injected,type_violation,,,B00OQVZDJM,,,field_types,field_types,1,,,,5,,1,1,k8s,prom_container,rec-agent-58d9c4758-dwdjn,0
format_Recommendation_Synthesizer__r7,format_Recommendation_Synthesizer,format_Recommendation_Synthesizer,format_violation,Recommendation_Synthesizer,1,format_violation,none,none,none,format_violation,2026-07-27T14:56:25.922619+00:00,2026-07-27T14:57:02.227057+00:00,ee4d5987ca218c125b8f178d550771df,36303.89,200,1,9151.02,9151.02,0.0,UNSET,2,1,183.41,1,15665.45,15665.45,0.0,UNSET,2,0,293.58,1,8296.04,8296.04,0.0,UNSET,1,0,189.05,1,3153.75,3153.75,0.0,UNSET,1,0,370.79,1,77,0,0.92,0,0,0,1349,2581,2535,353,0.73,35.01,1,1,,1,injected,empty_required,,,,,,field_types,field_types,1,,,,6,,1,1,k8s,prom_container,rec-agent-6d74585bfd-4gjwv,0
format_Recommendation_Synthesizer__r8,format_Recommendation_Synthesizer,format_Recommendation_Synthesizer,format_violation,Recommendation_Synthesizer,1,format_violation,none,none,none,format_violation,2026-07-27T14:58:36.152573+00:00,2026-07-27T14:59:24.533253+00:00,c413e6add2500d32c3ee24c6ec25197b,48380.15,200,1,10216.62,10216.62,0.0,UNSET,2,2,254.48,1,17867.7,17867.7,0.0,UNSET,2,0,291.83,1,16492.76,16492.76,0.0,UNSET,1,0,303.01,1,3785.66,3785.66,0.0,UNSET,1,0,738.86,1,79,0,0.92,0,0,0,1471,2805,3873,406,0.57,35.01,1,1,,1,injected,malformed_json,,,B00CX5P8FC,,,json_parsable,json_parsable,1,,,,7,,1,1,k8s,prom_container,rec-agent-7999b6f4cc-2dp6f,0
format_Recommendation_Synthesizer__r9,format_Recommendation_Synthesizer,format_Recommendation_Synthesizer,format_violation,Recommendation_Synthesizer,1,format_violation,none,none,none,format_violation,2026-07-27T15:00:52.374930+00:00,2026-07-27T15:01:25.618722+00:00,421210071950e3d7155dfa68360d1d4b,33243.79,200,1,9057.12,9057.12,0.0,UNSET,2,1,230.07,1,12592.26,12592.26,0.0,UNSET,2,0,284.03,1,8205.19,8205.19,0.0,UNSET,2,0,331.22,1,3359.76,3359.76,0.0,UNSET,1,0,493.06,1,87,0,0.5,0,0,0,1436,1869,1874,368,0.77,35.0,1,1,,1,injected,missing_field,,,B00EL94Z4I,,,required_fields,required_fields,1,,,,8,,1,1,k8s,prom_container,rec-agent-55486b5cc-mxhdd,0
